,Unnamed: 0,POINT_ID,CURRENT,FORCE,TH_ORDER,TH1,TH2,TH3,1,10,r_max_time,r_max,slope_exp,intercept_exp,assesment_txt,OK,anomaly,gap,shunt
3309,3309,370173,9.5,3.0,1.5 + 1.5 + 2,1.5,1.5,2.0,66,96,41.0,118.0,0.0145257470609809,4.175128994965444,OK,1,0,0,0
3310,3310,270335,9.2,3.2,1.5 + 1.5 + 2,1.5,1.5,2.0,68,87,168.0,127.0,0.0037405950974999,4.215767110078607,OK,1,0,0,0
3311,3311,370174,9.2,3.2,1.5 + 1.5 + 2,1.5,1.5,2.0,63,82,191.0,119.0,0.0033473092985263,4.139787417093007,OK,1,0,0,0
3312,3312,270334,9.0,3.2,1.5 + 1.5 + 2,1.5,1.5,2.0,76,95,58.0,150.0,0.0119281044528056,4.318805235833525,OK,1,0,0,0
3313,3313,370172,9.4,3.2,1.5 + 1.5 + 2,1.5,1.5,2.0,61,66,136.0,127.0,0.0054319497947057,4.105441914378606,OK,1,0,0,0
3314,3314,270338,9.2,3.2,1.5 + 1.5 + 2,1.5,1.5,2.0,81,75,50.0,138.0,0.0108735618466278,4.383575592825811,OK,1,0,0,0
3315,3315,170487,9.37,3.2,1.5 + 1.5 + 2,1.5,1.5,2.0,64,91,136.0,127.0,0.0050763259488808,4.15380675741079,OK,1,0,0,0
3316,3316,170489,9.2,3.4,1.5 + 1.5 + 2,1.5,1.5,2.0,62,96,51.0,147.0,0.0172659640346728,4.109868421010419,OK,1,0,0,0
3317,3317,170491,9.2,3.2,1.5 + 1.5 + 2,1.5,1.5,2.0,73,86,43.0,131.0,0.0139223305250657,4.276537110623325,OK,1,0,0,0
3318,3318,270308,9.4,3.2,1.5 + 1.5 + 2,1.5,1.5,2.0,66,135,26.0,167.0,0.0371335628156132,4.152521179210812,gap,0,0,1,0
3319,3319,270310,9.4,3.2,1.5 + 1.5 + 2,1.5,1.5,2.0,51,58,163.0,115.0,0.0050191758990057,3.92680645682532,shunt,0,0,0,1
3320,3320,270311,9.5,3.2,1.5 + 1.5 + 2,1.5,1.5,2.0,83,101,85.0,148.0,0.0068853769758037,4.411955230820794,OK,1,0,0,0
3321,3321,270312,9.4,3.2,1.5 + 1.5 + 2,1.5,1.5,2.0,91,111,30.0,160.0,0.0194591140936888,4.491400392423161,OK,1,0,0,0
3322,3322,570145,9.4,3.2,1.5 + 1.5 + 2,1.5,1.5,2.0,68,78,244.0,119.0,0.0023029456293638,4.217204759546744,OK,1,0,0,0
3323,3323,570147,9.4,3.2,1.5 + 1.5 + 2,1.5,1.5,2.0,67,79,125.0,114.0,0.0042863373306736,4.2004062820602925,OK,1,0,0,0
3324,3324,570184,9.0,3.2,1.5 + 1.5 + 2,1.5,1.5,2.0,74,81,52.0,141.0,0.0126410744543921,4.291424018749778,OK,1,0,0,0
3325,3325,570186,9.0,3.2,1.5 + 1.5 + 2,1.5,1.5,2.0,69,93,32.0,142.0,0.0232813081614193,4.21082519643584,OK,1,0,0,0
3326,3326,570188,9.0,3.2,1.5 + 1.5 + 2,1.5,1.5,2.0,81,75,43.0,139.0,0.0128577328204345,4.381591421852004,OK,1,0,0,0
3327,3327,570149,9.6,3.2,1.5 + 1.5 + 2,1.5,1.5,2.0,64,92,40.0,121.0,0.0163309605701812,4.14255212278949,OK,1,0,0,0
3328,3328,570151,9.6,3.2,1.5 + 1.5 + 2,1.5,1.5,2.0,73,73,206.0,122.0,0.0025051785540725,4.287954262594319,OK,1,0,0,0
3329,3329,170530,9.2,3.2,1.5 + 1.6 + 0,1.5,1.6,0.0,68,66,98.0,116.0,0.0055060050095902,4.214001700166516,anomaly,0,1,0,0
3330,3330,102503,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,97,97,74.0,139.0,0.0049282596524288,4.569782718850954,OK,1,0,0,0
3331,3331,102505,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,95,96,72.0,146.0,0.0060525314099689,4.547824360190572,OK,1,0,0,0
3332,3332,102508,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,99,100,111.0,134.0,0.0027519995437847,4.592367850590805,OK,1,0,0,0
3333,3333,102510,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,115,104,78.0,144.0,0.0029205346910746,4.742011593672175,OK,1,0,0,0
3334,3334,102512,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,99,98,85.0,143.0,0.0043776759538728,4.590742174180717,OK,1,0,0,0
3335,3335,102513,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,102,104,77.0,144.0,0.004537374819628,4.620435438464643,OK,1,0,0,0
3336,3336,102527,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,197,94,91.0,117.0,-0.0057892199326692,5.288992948670658,OK,1,0,0,0
3337,3337,102514,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,100,98,88.0,141.0,0.0039493069470123,4.60122087904108,OK,1,0,0,0
3338,3338,102521,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,206,81,90.0,114.0,-0.006648064274102,5.334524233063683,OK,1,0,0,0
3339,3339,102522,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,196,83,91.0,110.0,-0.0064181588159788,5.284532818046496,OK,1,0,0,0
3340,3340,102528,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,188,88,108.0,113.0,-0.0047575153655851,5.241199478195535,OK,1,0,0,0
3341,3341,102532,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,197,100,91.0,117.0,-0.0057892199326692,5.288992948670658,OK,1,0,0,0
3342,3342,102552,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,88,68,149.0,101.0,0.0009309709619125,4.476405843516295,OK,1,0,0,0
3343,3343,102570,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,197,84,94.0,114.0,-0.0058817772079945,5.289085505945983,OK,1,0,0,0
3344,3344,102573,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,192,69,140.0,95.0,-0.005062003456311,5.262557375484093,OK,1,0,0,0
3345,3345,102575,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,201,89,116.0,117.0,-0.0047054867240114,5.308010394783088,OK,1,0,0,0
3346,3346,102746,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,153,88,77.0,114.0,-0.0038715720131307,5.034309493405566,OK,1,0,0,0
3347,3347,102578,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,197,85,114.0,111.0,-0.005076756879873,5.288280485617862,OK,1,0,0,0
3348,3348,103033,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,143,80,83.0,108.0,-0.0034233341845815,4.966267964444489,OK,1,0,0,0
3349,3349,102594,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,92,67,149.0,103.0,0.0007631108863553,4.521025466162685,OK,1,0,0,0
3350,3350,102603,8.8,2.0,1.5 + 1.8 + 0,1.5,1.8,0.0,341,131,79.0,102.0,-0.0154732008205031,5.84735567810402,OK,1,0,0,0
3351,3351,102607,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,362,152,78.0,107.0,-0.0158287711345956,5.907472982960367,OK,1,0,0,0
3352,3352,102637,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,98,70,165.0,102.0,0.0002439349671566,4.584723543703416,OK,1,0,0,0
3353,3353,102638,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,99,74,137.0,120.0,0.001414499210643,4.593705350923947,OK,1,0,0,0
3354,3354,102640,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,106,74,147.0,120.0,0.0008496756758217,4.662589418436245,OK,1,0,0,0
3355,3355,102652,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,320,117,148.0,101.0,-0.007844901217364,5.776165897011136,OK,1,0,0,0
3356,3356,102654,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,301,114,155.0,97.0,-0.0073532421184772,5.714463506867353,OK,1,0,0,0
3357,3357,102748,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,144,92,68.0,116.0,-0.0032272105741736,4.973040510150175,OK,1,0,0,0
3358,3358,102660,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,207,89,82.0,116.0,-0.0071497358291235,5.339868529094493,OK,1,0,0,0
3359,3359,102663,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,199,82,95.0,107.0,-0.0066008084070487,5.299905633131541,OK,1,0,0,0
3360,3360,102664,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,336,134,115.0,103.0,-0.0103717734362593,5.827482933399463,OK,1,0,0,0
3361,3361,102665,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,375,164,99.0,114.0,-0.0121502814038358,5.939076307374246,OK,1,0,0,0
3362,3362,102672,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,389,152,60.0,86.0,-0.025580204192626,5.989159547811072,gap,0,0,1,0
3363,3363,102677,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,359,163,121.0,110.0,-0.0098570168557988,5.893179405344077,OK,1,0,0,0
3364,3364,102680,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,365,164,57.0,109.0,-0.0215812405598812,5.921478594142373,OK,1,0,0,0
3365,3365,102681,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,360,166,48.0,109.0,-0.025420343600447,5.911524375050603,gap,0,0,1,0
3366,3366,102688,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,325,138,95.0,116.0,-0.0109599467151422,5.79478512904488,OK,1,0,0,0
3367,3367,102691,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,332,125,126.0,102.0,-0.0094412972450577,5.814576266161546,OK,1,0,0,0
3368,3368,102709,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,119,87,128.0,117.0,-0.0001334610890848,4.779256954200615,OK,1,0,0,0
3369,3369,102715,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,191,82,86.0,112.0,-0.0062797006676651,5.258553128714295,OK,1,0,0,0
3370,3370,102716,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,108,76,137.0,118.0,0.0006511279216282,4.681480099202592,OK,1,0,0,0
3371,3371,102741,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,192,77,106.0,95.0,-0.0067011283850213,5.264196500412803,OK,1,0,0,0
3372,3372,102724,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,98,67,143.0,106.0,0.0005526170101513,4.584414861660421,OK,1,0,0,0
3373,3373,102728,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,91,70,174.0,98.0,0.0004283697812353,4.510431136735615,OK,1,0,0,0
3374,3374,102729,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,88,68,124.0,100.0,0.0010392957033323,4.476297518774874,OK,1,0,0,0
3375,3375,102733,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,105,78,153.0,117.0,0.0007119314778962,4.653248418679627,OK,1,0,0,0
3376,3376,102735,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,97,64,153.0,102.0,0.0003306699656637,4.57438030853772,OK,1,0,0,0
3377,3377,102740,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,204,88,111.0,105.0,-0.0060378149426063,5.324157808786822,OK,1,0,0,0
3378,3378,102747,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,185,83,95.0,110.0,-0.0055305899924032,5.225886415070728,OK,1,0,0,0
3379,3379,102755,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,95,69,153.0,102.0,0.0004677363268666,4.553409155273674,OK,1,0,0,0
3380,3380,102772,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,206,96,100.0,111.0,-0.0062459188634065,5.334122087652988,OK,1,0,0,0
3381,3381,102783,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,90,67,128.0,104.0,0.0011384348725284,4.498671235457737,OK,1,0,0,0
3382,3382,102788,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,110,85,118.0,117.0,0.0005272954615841,4.6999530703308325,OK,1,0,0,0
3383,3383,102790,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,167,100,110.0,116.0,-0.0033431524890861,5.121336964905842,OK,1,0,0,0
3384,3384,102798,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,208,97,88.0,112.0,-0.0071153932000715,5.344653472901389,OK,1,0,0,0
3385,3385,102799,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,213,95,69.0,121.0,-0.0083162002957747,5.3696083660052,OK,1,0,0,0
3386,3386,102800,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,364,150,48.0,94.0,-0.0288055124546114,5.925959380091352,gap,0,0,1,0
3387,3387,102803,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,195,83,110.0,107.0,-0.0055061534321269,5.278505711995874,OK,1,0,0,0
3388,3388,102805,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,191,93,91.0,113.0,-0.0058320623259365,5.258105490372566,OK,1,0,0,0
3389,3389,102806,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,361,148,43.0,91.0,-0.0328099631384769,5.921687921471357,gap,0,0,1,0
3390,3390,102807,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,137,68,91.0,102.0,-0.0032778679171539,4.923258793745279,OK,1,0,0,0
3391,3391,102808,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,189,79,109.0,101.0,-0.0058020972057257,5.247549112265368,OK,1,0,0,0
3392,3392,102810,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,205,83,99.0,106.0,-0.00673031515333,5.329740294291739,OK,1,0,0,0
3393,3393,102811,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,206,83,99.0,106.0,-0.0067799701497705,5.334656138939351,OK,1,0,0,0
3394,3394,102812,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,200,80,77.0,111.0,-0.007747199542575,5.306064566090611,OK,1,0,0,0
3395,3395,102813,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,366,158,59.0,94.0,-0.0234368715712303,5.926070204972596,gap,0,0,1,0
3396,3396,102814,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,374,135,95.0,91.0,-0.0150361307542306,5.939291928168763,OK,1,0,0,0
3397,3397,102815,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,197,85,114.0,111.0,-0.005076756879873,5.288280485617862,OK,1,0,0,0
3398,3398,102817,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,93,78,149.0,98.0,0.0003538377399818,4.532245655413274,OK,1,0,0,0
3399,3399,102820,8.8,2.0,1.5 + 1.8 + 0,1.5,1.8,0.0,327,139,72.0,105.0,-0.0159999974752074,5.805960168372461,OK,1,0,0,0
3400,3400,102827,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,109,92,104.0,118.0,0.0007702596333642,4.69057762259578,OK,1,0,0,0
3401,3401,102828,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,92,68,150.0,106.0,0.0009506746111612,4.520837902437879,OK,1,0,0,0
3402,3402,102829,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,94,68,123.0,94.0,0.0,4.543294782270004,OK,1,0,0,0
3403,3403,102831,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,93,76,152.0,100.0,0.0004806006148002,4.532118892538456,OK,1,0,0,0
3404,3404,102843,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,200,113,26.0,122.0,-0.0197718528725911,5.318089219420627,OK,1,0,0,0
3405,3405,102858,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,213,100,112.0,116.0,-0.0054747925639915,5.366766958273417,OK,1,0,0,0
3406,3406,102957,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,186,108,78.0,131.0,-0.0045525889676889,5.230299262680891,OK,1,0,0,0
3407,3407,102958,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,187,111,77.0,131.0,-0.0046830433375452,5.235791660192132,OK,1,0,0,0
3408,3408,102959,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,185,107,74.0,129.0,-0.0049389509687212,5.225294776047046,OK,1,0,0,0
3409,3409,102960,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,185,109,87.0,140.0,-0.0032408535170816,5.223596678595406,OK,1,0,0,0
3410,3410,102991,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,191,85,84.0,114.0,-0.0062177708391823,5.258491198885812,OK,1,0,0,0
3411,3411,102993,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,185,83,97.0,106.0,-0.0058012159475651,5.22615704102589,OK,1,0,0,0
3412,3412,102994,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,144,71,79.0,94.0,-0.0054681861193076,4.975281485695309,OK,1,0,0,0
3413,3413,103046,8.8,2.4,1.5 + 1.8 + 0,1.5,1.8,0.0,140,83,178.0,110.0,-0.0013624974961406,4.9430049201054445,OK,1,0,0,0
3414,3414,103050,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,216,106,122.0,120.0,-0.0048577410322489,5.380136148716415,OK,1,0,0,0
3415,3415,103051,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,119,67,78.0,95.0,-0.0029252805391037,4.782048773650633,OK,1,0,0,0
3416,3416,103052,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,191,81,144.0,112.0,-0.0037326892080526,5.256006117254683,OK,1,0,0,0
3417,3417,103060,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,200,113,103.0,121.0,-0.0049267335387381,5.303244100086775,OK,1,0,0,0
3418,3418,103062,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,336,119,140.0,96.0,-0.0090126832265853,5.82612384318979,OK,1,0,0,0
3419,3419,103066,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,334,152,153.0,101.0,-0.0078685557640489,5.81900954874075,OK,1,0,0,0
3420,3420,103068,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,320,122,139.0,97.0,-0.0086493479513796,5.776970343745152,OK,1,0,0,0
3421,3421,103069,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,132,75,69.0,98.0,-0.0043799182928793,4.88718184087925,OK,1,0,0,0
3422,3422,103071,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,199,83,101.0,110.0,-0.0059282445893207,5.299233069313813,OK,1,0,0,0
3423,3423,103074,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,145,70,77.0,100.0,-0.0048889941635852,4.98162273658416,OK,1,0,0,0
3424,3424,103075,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,140,75,84.0,101.0,-0.0039339988646752,4.945576421473979,OK,1,0,0,0
3425,3425,103076,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,195,88,91.0,111.0,-0.0062607706361268,5.279260329199873,OK,1,0,0,0
3426,3426,103080,9.0,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,123,54,121.0,83.0,-0.0032778645631318,4.815462219935549,OK,1,0,0,0
3427,3427,103085,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,183,104,79.0,103.0,-0.0073686815975869,5.216854834439008,OK,1,0,0,0
3428,3428,103087,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,320,143,106.0,107.0,-0.0104332586793511,5.778754254473123,OK,1,0,0,0
3429,3429,103092,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,187,103,81.0,92.0,-0.0088665004975693,5.239975117352156,OK,1,0,0,0
3430,3430,103096,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,201,113,72.0,117.0,-0.0076215630036805,5.310926471062756,OK,1,0,0,0
3431,3431,103098,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,177,95,90.0,107.0,-0.0056552909900216,5.18180502356385,OK,1,0,0,0
3432,3432,103100,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,202,107,81.0,118.0,-0.0067197884116942,5.3149874858129,OK,1,0,0,0
3433,3433,103101,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,177,93,77.0,96.0,-0.0080500202777104,5.184199752851539,OK,1,0,0,0
3434,3434,103102,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,207,85,123.0,95.0,-0.0063839500136461,5.339102743279015,OK,1,0,0,0
3435,3435,103103,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,186,106,99.0,117.0,-0.0047303340705657,5.230477007783767,OK,1,0,0,0
3436,3436,103105,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,200,97,143.0,95.0,-0.0052425385559682,5.303559905104005,OK,1,0,0,0
3437,3437,103113,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,195,83,167.0,108.0,-0.0035594477797561,5.276559006343503,OK,1,0,0,0
3438,3438,103116,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,198,84,141.0,116.0,-0.0038191202827726,5.292086150977308,OK,1,0,0,0
3439,3439,103117,8.8,2.4,1.5 + 1.8 + 0,1.5,1.8,0.0,147,83,167.0,104.0,-0.0020845884797431,4.992517175258479,OK,1,0,0,0
3440,3440,103119,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,198,84,148.0,110.0,-0.0039985487408307,5.292265579435366,OK,1,0,0,0
3441,3441,103121,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,186,96,139.0,119.0,-0.0032363998594324,5.228983073572634,OK,1,0,0,0
3442,3442,103125,8.8,2.4,1.5 + 1.8 + 0,1.5,1.8,0.0,132,86,114.0,113.0,-0.0013753460519825,4.8841772686383536,OK,1,0,0,0
3443,3443,103135,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,180,103,161.0,105.0,-0.0033687281295792,5.196325579019789,OK,1,0,0,0
3444,3444,103138,8.8,2.4,1.5 + 1.8 + 0,1.5,1.8,0.0,131,90,147.0,115.0,-0.0008922273619034,4.876089550563055,OK,1,0,0,0
3445,3445,103143,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,188,83,161.0,108.0,-0.0034644420981608,5.23990640492811,OK,1,0,0,0
3446,3446,103209,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,98,96,107.0,138.0,0.0032291151555342,4.581738363515038,OK,1,0,0,0
3447,3447,103157,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,218,119,118.0,134.0,-0.0041594466909245,5.388654509480014,OK,1,0,0,0
3448,3448,103158,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,192,145,27.0,142.0,-0.0116026274779431,5.269097999505725,OK,1,0,0,0
3449,3449,103159,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,187,106,90.0,132.0,-0.0039135583625642,5.235022175217151,OK,1,0,0,0
3450,3450,103160,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,106,90,162.0,101.0,-0.0003001153867752,4.663739209498842,OK,1,0,0,0
3451,3451,103171,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,224,124,86.0,125.0,-0.0068627331123851,5.4185087849674245,OK,1,0,0,0
3452,3452,103178,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,95,85,89.0,135.0,0.003993157804976,4.549883733795565,OK,1,0,0,0
3453,3453,103185,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,178,93,98.0,108.0,-0.0051510548780192,5.186934605170104,OK,1,0,0,0
3454,3454,103186,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,180,93,115.0,109.0,-0.0044000786724655,5.197356929562676,OK,1,0,0,0
3455,3455,103189,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,190,142,26.0,137.0,-0.0130817258532944,5.260105798013781,OK,1,0,0,0
3456,3456,103197,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,221,148,26.0,162.0,-0.0124226546514147,5.410585356169167,OK,1,0,0,0
3457,3457,103317,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,91,91,76.0,137.0,0.0054549522574836,4.505404554259366,OK,1,0,0,0
3458,3458,103205,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,197,99,51.0,96.0,-0.014377110745403,5.297580839483391,OK,1,0,0,0
3459,3459,103206,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,201,100,65.0,94.0,-0.0118751582154542,5.31518006627453,OK,1,0,0,0
3460,3460,103211,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,114,84,98.0,123.0,0.0007833598657517,4.735415088528744,OK,1,0,0,0
3461,3461,103212,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,202,95,73.0,101.0,-0.0096270441744436,5.317894741575649,OK,1,0,0,0
3462,3462,103215,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,208,107,100.0,102.0,-0.0071976289537075,5.344735708655025,OK,1,0,0,0
3463,3463,103216,9.0,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,95,101,45.0,136.0,0.0081540453212616,4.545722846279279,OK,1,0,0,0
3464,3464,103218,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,196,98,57.0,97.0,-0.0125607800129845,5.290675439243501,OK,1,0,0,0
3465,3465,103319,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,92,83,72.0,127.0,0.0045408240761908,4.51724775297285,OK,1,0,0,0
3466,3466,103271,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,98,84,100.0,132.0,0.0030084287264222,4.581959049944151,OK,1,0,0,0
3467,3467,103320,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,94,93,35.0,135.0,0.0106464704755419,4.532648311794462,gap,0,0,1,0
3468,3468,103272,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,91,75,100.0,124.0,0.0031254753443251,4.507734031172524,OK,1,0,0,0
3469,3469,103273,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,98,83,69.0,129.0,0.0040418371425161,4.580925641528056,OK,1,0,0,0
3470,3470,103278,8.8,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,102,79,127.0,118.0,0.001156442945884,4.623816370338386,OK,1,0,0,0
3471,3471,103279,8.9,3.5,1.5 + 1.8 + 0,1.5,1.8,0.0,101,60,146.0,98.0,-0.000207951987384,4.615328468828643,OK,1,0,0,0
3472,3472,103280,9.0,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,93,69,186.0,103.0,0.0005520513247371,4.532047441828519,OK,1,0,0,0
3473,3473,103283,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,84,82,117.0,125.0,0.0034266977453361,4.427390101097977,OK,1,0,0,0
3474,3474,103286,9.2,3.2,1.5 + 1.8 + 0,1.5,1.8,0.0,277,103,176.0,78.0,-0.0072417638828442,5.631259270070183,OK,1,0,0,0
